4.506954899999999725e+03,1.818029999999999973e+02,2.988999999999999879e+00
4.514782199999999648e+03,1.567470000000000141e+02,2.576999999999999957e+00
4.523881900000000314e+03,1.365209999999999866e+02,2.367999999999999883e+00
4.524912800000000061e+03,1.348959999999999866e+02,2.339999999999999858e+00
4.525945099999999911e+03,1.308580000000000041e+02,2.270000000000000018e+00
4.527806899999999587e+03,1.352700000000000102e+02,2.346999999999999975e+00
4.528860999999999876e+03,1.310989999999999895e+02,2.274000000000000021e+00
4.529974900000000162e+03,1.312199999999999989e+02,2.275999999999999801e+00
4.531783300000000054e+03,1.346479999999999961e+02,2.335999999999999854e+00
4.531905999999999949e+03,1.355190000000000055e+02,2.350999999999999979e+00
4.532737100000000282e+03,1.301370000000000005e+02,2.258000000000000007e+00
4.532901399999999740e+03,1.348959999999999866e+02,2.339999999999999858e+00
4.532974400000000060e+03,1.332909999999999968e+02,2.311999999999999833e+00
4.533856999999999971e+03,1.334139999999999873e+02,2.314000000000000057e+00
4.536851599999999962e+03,1.249680000000000035e+02,2.168000000000000149e+00
4.538892200000000230e+03,1.275259999999999962e+02,2.212000000000000188e+00
4.539939400000000205e+03,1.347719999999999914e+02,2.338000000000000078e+00
4.540867100000000391e+03,1.429550000000000125e+02,2.350000000000000089e+00
4.543917699999999968e+03,1.346479999999999961e+02,2.335999999999999854e+00
4.544896999999999935e+03,1.315829999999999984e+02,2.282999999999999918e+00
4.545736499999999978e+03,1.319470000000000027e+02,2.289000000000000146e+00
4.545933399999999892e+03,1.296579999999999870e+02,2.249000000000000110e+00
4.546857899999999972e+03,1.276440000000000055e+02,2.213999999999999968e+00
4.547853000000000065e+03,1.202259999999999991e+02,2.085999999999999854e+00
4.548689199999999801e+03,1.144989999999999952e+02,1.985999999999999988e+00
4.551820600000000013e+03,1.073490000000000038e+02,1.862000000000000099e+00
4.552882999999999811e+03,1.035619999999999976e+02,1.796999999999999931e+00
4.553779000000000451e+03,1.068559999999999945e+02,1.854000000000000092e+00
4.554813400000000001e+03,1.011110000000000042e+02,1.754000000000000004e+00
4.556886099999999715e+03,1.013910000000000053e+02,1.758999999999999897e+00
4.558831699999999728e+03,1.034669999999999987e+02,1.981999999999999984e+00
4.559879899999999907e+03,1.025180000000000007e+02,1.778000000000000025e+00
4.560670199999999568e+03,1.049060000000000059e+02,1.820000000000000062e+00
4.561773600000000442e+03,1.137630000000000052e+02,1.973000000000000087e+00
4.566883600000000115e+03,1.261250000000000000e+02,3.323999999999999844e+00
4.567640999999999622e+03,1.268239999999999981e+02,2.200000000000000178e+00
4.567907599999999547e+03,1.264740000000000038e+02,2.193999999999999950e+00
4.568644400000000132e+03,1.348959999999999866e+02,2.339999999999999858e+00
4.568774300000000039e+03,1.365209999999999866e+02,2.367999999999999883e+00
4.569765400000000227e+03,1.445440000000000111e+02,2.376999999999999780e+00
4.570757700000000114e+03,1.623300000000000125e+02,2.669000000000000039e+00
4.571686200000000099e+03,1.679579999999999984e+02,2.762000000000000011e+00
4.571879700000000412e+03,1.502450000000000045e+02,2.470000000000000195e+00
4.572665600000000268e+03,1.671860000000000070e+02,2.749000000000000110e+00
4.573710600000000341e+03,1.670320000000000107e+02,2.745999999999999996e+00
4.574685000000000400e+03,1.583429999999999893e+02,2.603000000000000203e+00
4.575837900000000445e+03,1.524749999999999943e+02,2.507000000000000117e+00
4.576794899999999870e+03,1.589279999999999973e+02,2.612999999999999989e+00
4.577822400000000016e+03,1.570360000000000014e+02,2.581999999999999851e+00
4.578840100000000348e+03,1.583429999999999893e+02,2.603000000000000203e+00
4.579648100000000341e+03,1.642860000000000014e+02,2.701000000000000068e+00
4.580831199999999626e+03,1.710800000000000125e+02,2.813000000000000167e+00
4.581648500000000240e+03,1.736200000000000045e+02,2.854999999999999982e+00
4.582683100000000195e+03,1.685780000000000030e+02,2.771999999999999797e+00
4.583649800000000141e+03,1.768480000000000132e+02,2.907999999999999918e+00
4.584649800000000141e+03,1.789780000000000086e+02,2.943000000000000060e+00
4.585650999999999840e+03,1.801359999999999957e+02,2.962000000000000188e+00
4.586683399999999892e+03,1.806339999999999861e+02,2.970000000000000195e+00
4.587684199999999691e+03,1.813009999999999877e+02,2.980999999999999872e+00
4.589677700000000186e+03,1.681119999999999948e+02,2.763999999999999790e+00
4.590821700000000419e+03,1.583429999999999893e+02,3.888999999999999790e+00
4.592655300000000352e+03,1.641349999999999909e+02,2.698999999999999844e+00
4.596689500000000407e+03,1.538859999999999957e+02,2.529999999999999805e+00
4.597714399999999841e+03,1.456129999999999995e+02,2.394000000000000128e+00
4.598657699999999750e+03,1.454790000000000134e+02,3.442000000000000171e+00
4.602803799999999683e+03,1.247379999999999995e+02,2.164000000000000146e+00
