0.0009432059529072192,-1654398318806649e-20,0.13119935304986186,0.13211277339422622,0.1147934855150794,0.09605106055369106,0.1108635166528984,0.00022483411660480018,0.003416050250102033,-0.00017074922568616202
0.0009574126342063727,-1331196824994052e-23,0.3613947598930398,0.3595544033157978,0.34410479423628715,0.3271855229486391,0.33956019690594985,0.00028526526035198003,0.002545654240411643,-0.000381785905021359
0.0009694256895134701,16708586896034203e-21,0.6020808616294615,0.600381730559775,0.5897011307943387,0.5814549258284387,0.5869031125112087,8817385915426085e-20,0.0015918358641337609,-0.0004405306338897408
0.0005966808085220189,2075401619544559e-20,0.8928960991589356,0.8900621389016266,0.8808717155876025,0.8712122635261039,0.8767909355869961,-6326799562328731e-20,0.0003538248135265918,-0.0005135346411645481
0.0005935724557100501,43263853544819875e-21,0.9514415372928227,0.9487272820933086,0.9448156010019595,0.9418601725656117,0.9429859431093064,-9627859949697289e-20,-0.000118863630072444,-0.0004570548655659368
0.0005931330228302126,764527875917187e-19,0.8315281643887431,0.8295478941291776,0.8324230578283647,0.8371492467736061,0.833385628691758,-0.0001379080805457046,-0.0007378465637016551,-0.00022328414736083602
0.0005935344905163287,0.00011303787482486172,0.7006806643094308,0.7004284210204901,0.7059887911584894,0.7163683322721681,0.7085725646684295,-0.00016263117569649196,-0.0009109785600078003,-490862330460029e-19
0.0005944053348510558,0.00013608261410080758,0.4436065325401728,0.4431803765035056,0.45079955687162965,0.4590761060189834,0.45294398929399904,-0.00021374268674500402,-0.0017744138595728945,4252521323966363e-21
0.0006393106493078893,0.0001567199808008013,0.1040837449441483,0.10334455432848699,0.11862782328557842,0.14365717105101794,0.12496362747333478,-0.00016626183694076584,-0.0019240998373738633,6612100417413558e-20
0.0008162761416297126,0.0001815578135584417,-0.0007420440185796906,-0.002339453901640809,0.0025336196540592937,0.011924113350687549,-0.00016031062114052474,47505563932525446e-21,-0.0019696702463704308,0.00014561352638464697
