0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948632073028265174e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.272921159964644666e-02,1.568166890882218348e-02,2.303310763428177699e-02,8.688909349872273036e-02,3.946531563825478317e-02,1.795245408922359620e-01,9.650749494199807599e-02,1.731395938842250903e-01,1.973588189656926284e-01,4.572110768878517167e-02,7.376369283384877004e-03,3.409645252738006949e-03,4.444884449869440646e-02,1.041332128669772983e-01,1.557749273087926656e-01,1.514524509970085198e-01,9.320740495689899818e-02,8.095610072453410244e-02,4.340469283723491500e-02,2.640122024040800902e-02,1.322872440596480244e-02,0.000000000000000000e+00,1.357326648303132030e-02,1.901051151165051092e-02,1.763599146549619384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.567940178499292431e-02,0.000000000000000000e+00,3.109491524704730003e-02,6.178250649293180741e-02,2.628729256614786500e-02,8.734972385977071707e-02,0.000000000000000000e+00,1.255985763994602322e-01,2.085940873497758516e-02,1.937400576851847356e-01,9.400306286779949727e-02,1.847698646195264915e-01,2.245471021172167070e-01,3.116903089364690960e-01,7.936153040332961928e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.756901916937555319e-02,2.934368640470213507e-01,3.650550115373639160e-01,3.633106527495080784e-02,1.208347644519573993e-01,3.215664466464990823e-01,5.934826829508266927e-02,3.793527595659356572e-02,1.800487122681259100e-01,2.691883898509705997e-02,0.000000000000000000e+00,4.861299811912542235e-02,3.681348723858707955e-02,2.965406159328867752e-02,2.738727724996305873e-02,0.000000000000000000e+00,3.912842255806708858e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.351222762159223933e-02,1.051922715674166176e-01,0.000000000000000000e+00,1.504667229369595627e-01,0.000000000000000000e+00,1.496077688934506766e-01,5.888318718491717535e-02,8.937183798809283930e-02,4.750174219245108242e-02,2.083645335645942787e-01,1.146017241263804359e-01,1.824598893813666189e-01,4.846292223096885371e-02,2.460078481134874151e-01,2.955548597383442222e-01,2.835086872039644379e-01,4.731346884392723107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.045269822086727807e-02,2.094131164800127065e-01,1.111401273887674263e-01,2.629022900235025162e-01,2.099977905500515218e-01,1.496376866103696912e-01,9.785690070473929136e-02,1.463857175013712764e-01,1.471534562939021684e-01,0.000000000000000000e+00,2.054347307448085858e-01,1.029795120157948052e-01,0.000000000000000000e+00,1.110121224106373067e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023768712896472033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.912888479186769297e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.739168437803467526e-02,0.000000000000000000e+00,1.414452992440524137e-01,1.521247862397112072e-01,0.000000000000000000e+00,1.956851910647820492e-01,6.333315140398476650e-02,7.835247939893660862e-02,2.125741334670198934e-01,3.421751429981347292e-01,6.586451987188086943e-02,2.953733384992894839e-01,1.420266265075363910e-01,1.531752294935649350e-01,3.292652678293697122e-01,7.132171965547835779e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.118288701268961849e-02,2.175155567612598873e-01,2.083547263975084884e-01,1.495102197178957426e-01,1.252696183247812844e-01,0.000000000000000000e+00,1.323694192036657946e-01,1.428610617037401609e-01,7.902219278612766795e-02,6.831865820913396448e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.861457028484430065e-02,1.377437641358819076e-01,0.000000000000000000e+00,1.876377658698745177e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.555373028880348063e-02
0.000000000000000000e+00,2.658475126360214658e-01,1.750345809875140934e-01,2.678064385258304703e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.571266325678741416e-02,0.000000000000000000e+00,8.430626105287281069e-02,1.810289155414321893e-01,1.901566872094655469e-01,1.848625054200730422e-01,1.857385360730807178e-01,2.603852563220848682e-01,3.625522656543594402e-01,8.433988397095150413e-02,6.423919867144055607e-01,1.938875563853023065e-01,1.811955465533724441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.672858464839071524e-01,2.571596265762157718e-01,8.705631322182179332e-02,1.789035459567660247e-01,9.871480190344758543e-02,3.652924799582081827e-01,8.177443512679587190e-02,9.735629491227018595e-02,0.000000000000000000e+00,8.935047715668441304e-02,0.000000000000000000e+00,1.740820239635386124e-01,0.000000000000000000e+00,1.771064230630040592e-01,3.461044727343929317e-01,2.637122143256094287e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.821051769163825274e-01,1.111862821216037939e-01,1.078007768167361380e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.051881085726211057e-01,2.256373962022233393e-01,0.000000000000000000e+00,2.151269498682335524e-01,1.065162038932442601e-01,1.169298114394319854e-01,0.000000000000000000e+00,2.280616139477553150e-01,1.006563819185988390e-01,2.065146367837050745e-01,4.452009004096579847e-01,4.428920925713389911e-01,4.363660926667090045e-01,1.023290455333542154e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008256208652614366e-01,2.193120186282281336e-01,2.234123255960122623e-01,5.634307698542134757e-01,2.310698211773804245e-01,2.038349150482650918e-01,1.051576502773276522e-01,3.286424810002733787e-01,1.146723088925487022e-01,3.169262383285434970e-01,2.181508296341813091e-01,0.000000000000000000e+00,1.008649300090328771e-01,0.000000000000000000e+00,2.089170307786122893e-01,0.000000000000000000e+00,1.169206335590776413e-01,1.028641508475760385e-01
0.000000000000000000e+00,1.386525411687684617e-01,1.351631443982703462e-01,1.362151603590759374e-01,1.348404655918154782e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.215309922202090775e-01,1.361064271074443610e-01,2.597384684699950985e-01,3.777896980863973964e-01,2.666874932183568303e-01,1.275063482108826640e-01,5.169037758053587339e-01,2.511657085413099288e-01,1.389619785682822128e-01,3.809884546669293215e-01,2.529979423617092493e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.267587752882325391e-01,2.609454126560308840e-01,2.606703452236536211e-01,2.695722779124510859e-01,0.000000000000000000e+00,1.305404705428339363e-01,3.930042125888510429e-01,2.549341885553494946e-01,2.638914789522214255e-01,1.371444231860144414e-01,0.000000000000000000e+00,2.719126718499957351e-01,1.286536673601327285e-01,2.523460801486915872e-01,3.771981292678412423e-01,1.272965438992946507e-01,3.866723558815279294e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.522932241865251224e-01,2.937407793013084856e-01,3.067144891607963553e-01,4.462024627901470253e-01,8.968761989995767125e-01,0.000000000000000000e+00,3.005070996832994168e-01,1.480210474894977646e-01,1.462717284895139747e-01,2.992575616042067455e-01,4.348555616911013999e-01,1.401194996630295564e-01,6.013963673117787012e-01,2.975428467137780641e-01,9.082384292577864171e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.353122834542775710e-01,9.030558088706290842e-01,0.000000000000000000e+00,1.444570331097182747e-01,0.000000000000000000e+00,2.991503940826024666e-01,5.994929814690257430e-01,2.910642138837527537e-01,2.942328202667325865e-01,2.960000393235273641e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.898229505797559336e-01,4.680023266183412911e-01,7.537260119048911911e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.198923243453941634e-01,1.715951141089409715e+00,1.691717441635260943e-01,1.759728875874848331e-01,8.550758055138952818e-01,6.708816141319710047e-01,0.000000000000000000e+00,5.186937125120389958e-01,3.476670801890549001e-01,0.000000000000000000e+00,3.315765385254504372e-01,3.338684476420507030e-01,3.263586414860019658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.183450012954564645e-01,1.798296863188489081e-01,0.000000000000000000e+00,3.512205621851570148e-01,0.000000000000000000e+00,3.309412324660259141e-01,1.723947035041965281e-01,0.000000000000000000e+00,1.791867743227006649e-01,5.065537306276195473e-01,6.831278821087055642e-01,8.602384948205087367e-01,3.347491209932431655e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.423621262877017735e-01,9.509885615656218372e-01,0.000000000000000000e+00,1.974326204028617193e-01,0.000000000000000000e+00,1.902850344785348979e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.831252705604917264e-01,5.696915122652350671e-01,1.518401385591097164e+00,9.397331013181648984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.463305312339515440e-01,5.789230747307757552e-01,5.546155297933295092e-01,9.502672510738805478e-01,1.827663766298370795e-01,5.639046167783979824e-01,3.795701632840043915e-01,1.951889770332077556e-01,5.782217828308817698e-01,3.721194728076735458e-01,5.689950907764798060e-01,5.639573666718892264e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
