1.003304958139779,0.992641855187685,0.994974742939803,0.9705991521155966,0.9737354870757429,-0.001938209382792655,0.0013026448651314304,0.000315380716317315,-0.0008605005177593772,-0.0006901389905940025
1.0017239490953216,0.9921862784367477,0.9928794588381464,0.9765860747838815,0.9783086189170263,-0.001993722689353189,0.0020967179747279907,0.00029361952988904427,-0.0012363781369322258,-0.000704151347172749
0.9999368577045971,0.9932333246679264,0.9932213643138113,0.9823664661362272,0.9837207795100369,-0.001846001690779503,0.0022151123785282972,-0.00016481793923883714,-0.0013743880701571065,-0.0004258864287643993
0.9990754180653312,0.9951581364180129,0.9948889671418328,0.9883031756912715,0.9899337016958327,-0.0015494422397376584,0.0017774648732161707,-0.0005514981225046012,-0.0013712520151378804,1798380999074034e-20
0.99891518239383,0.9979591516739674,0.9976171184673603,0.9951796431755184,0.9969234009290915,-0.0011948978338437721,0.001720300897631366,-0.0010735780413468898,-0.0011930349287783831,0.000506252689124409
0.9991990705566423,1.0014011778717418,1.000939218912663,1.0037690257367444,1.0045949004782813,-0.0008899398374048184,0.0017363889989967518,-0.001554287045131636,-0.0008892724242275385,0.0008977569633402682
0.9994402482698206,1.0049418494836573,1.0042510133649785,1.0119668751792688,1.0120712388500124,-0.0006377502392718171,0.0018089201725137727,-0.0019180969858027669,-0.0005823461570422239,0.0012251036106722957
0.9999183773761615,1.0079926932812668,1.0072221377167807,1.0186352442906355,1.018473278111287,-0.00030954694787777015,0.0019137466265517489,-0.0021704083962852394,-0.0002651889828904075,0.0016613371165163926
1.0003929837839678,1.0102506922776229,1.0095655282211737,1.0233958454973617,1.0229556318286086,0.0001799020285373487,0.0021411134730735526,-0.0023527147597315334,-0.0001158323450889398,0.002536702763570098
1.0003084250492975,1.011522173146659,1.010803915287397,1.0259215730120559,1.0252841629353497,0.0005498631311144919,0.0028495384087685593,-0.002480623007579119,-60760744434062985e-21,0.0027272334769552486
