645.6802184919491,578.0614096480685,472.18944200580074,449.6674846198191,546.6636894082691,546.5081229481469,377.0930702725859,372.7287823571961,546.1533712657993,386.7606108014784,567.5134820157281,463.19711898674,566.763539626816,571.7728336489103,629.6564179740565,542.2213524091463,576.8480226638968,588.3603198144153,437.9888580451109,631.3842708293419,622.2752407206914,579.2711099484308,652.1534426137987,480.26697842575584,493.0750704294228,707.6772804286275,786.7131322450717,462.16757470282766,741.5294550963774,502.3083031347801,777.6422341910022,879.1015838068361,479.4200833531802,630.8191445498896,620.8145478705283,806.458583614144,677.6277819402112,798.0333700606898,722.9030590415147,655.6920044841493,750.7288641404564,678.5995062853907,721.5631422084739,757.0563394755054,993.1168546806657,595.1488813634636,818.3369310727402,904.4044621240299,961.7809348908137,770.1780096655234,871.179863059112,815.3448366552474,999.4238208054849,842.9082994298668,1009.915463500023,896.1543572427773,1093.6011075167419,905.6849763718442,703.1339613794722,853.0446646286772,835.9451708088138,900.8722549992796,755.6844166961678,944.1224891249415,790.5819786690057,756.7913191875117,760.0713411212403,765.041773314544,839.0325411407711,713.6726548519921,749.7247538883278,638.2371810209208,675.379277494555,745.9269315725599,706.0291758050217,733.5330019988932,778.197201231211,808.7564323122531,781.0732274021673,695.021895234728,591.6383674318968,524.3976010290417,758.5721375052163,664.240539887945,543.4649483890285,617.8457594916587
437.0785007542213,606.415651455345,727.6750674915928,728.3685219804727,599.3280122014705,428.753675178138,648.7594625868378,475.0119358921594,615.4057893752775,491.7261373553917,496.99670103934744,646.5379854835817,549.9510394810064,314.787260162708,409.85206886831946,380.8188192619741,750.0503423450966,627.44566802034,419.0637482605992,745.2862678370666,572.3793162588161,506.2898376371326,643.4359416649493,669.5910850097707,610.6948078985835,464.26091535314004,811.5956211761327,675.9348736345615,698.2617718271902,646.0632284966531,855.1607342269882,581.694217189339,707.5044786904572,744.1506901630356,702.9997726399241,940.5828553060297,837.927071134152,723.8765281102803,675.2750387869041,756.8195079973353,916.2162835895375,696.1078820622208,1012.3309078323132,844.0621898954041,799.2945874283844,851.0887000107003,766.7046345882333,874.0812939721599,974.886584830715,911.9085449810843,826.0922020895223,996.3216828606678,868.6897431349586,934.4064033355539,854.4525116202434,896.7523613688627,780.0632580512316,723.9563759406321,893.1109133845644,1029.8658215956677,790.1250989213132,718.6440236603712,1047.6743264672325,777.7686575626473,974.8592071822243,818.7920343172541,775.1173088857765,819.6503009171694,796.4993073936971,776.7965378111883,731.8146126551696,853.1086367312379,674.9422337474639,695.8991013557213,797.9095683220092,777.7722308052186,587.6346526219604,687.8991769901561,735.2061663276905,706.9768660603819,619.5913549265853,669.2535231996026,826.7065741714083,620.5101454148477,645.49650507372,525.1866379129283
462.3449155998908,799.4433857704989,522.2277397178657,441.06147770733264,332.809921035745,657.4640535956828,403.95951353936323,554.2205968418263,419.47648287661565,585.5810249888731,512.6629443586304,498.10938471406644,476.16082248141197,559.3025443448367,667.3128800227533,382.0049455650602,342.7421143384201,267.619186589343,578.6577394953357,604.1219627503812,395.17152965888573,701.8347628036908,474.7660907111251,332.36334642397816,438.307209962153,640.0530725526618,554.9908703124706,680.4895744198551,533.9240569991314,557.4799017051507,692.2013407082277,562.7739372405808,732.8208598731582,673.8827130571175,687.908200472315,718.0963197028778,961.2945263401837,739.1888470671659,861.7414395735495,427.7195789749583,825.4697467879109,783.1315953565157,656.9229663017843,631.9626237002675,774.6194928180298,823.3781485655782,722.1269008347545,831.1671612328685,844.3603784174211,815.2824808598932,819.1502346943993,909.3799906046327,1095.8237012628372,804.1915811364128,667.3260670657163,844.1934989897869,1004.692654433667,700.0850126589258,715.4660649333975,825.1865560771129,756.4070116103143,1155.05206389345,996.4405782170879,726.4575544649563,722.4537938877384,796.8127388180952,645.9714060938621,943.5392330811244,784.8836354246699,753.327164578348,767.8462828862428,847.179978348028,706.6016552272667,635.3059562530194,1018.4706316175118,798.3862628222357,699.191691254017,750.6930560977974,623.1281104459363,698.1377954365778,541.5362487337306,613.8507972363461,677.2301767123187,670.4151988996739,621.3461647810071,621.5128057383367
788.7399087979703,592.2741068031579,609.2451007175154,532.6008831160718,572.8897872499,463.7261798936099,579.341383998525,461.26770558982025,433.46352961742696,640.2343956070937,509.94702934606005,308.26856447700675,420.8707230456255,480.9704427035863,449.86836187432937,592.4375784352204,381.593215789968,671.9048610979778,614.1303607138993,579.3269777298538,566.0472659616387,479.79320390702577,534.1287648210788,464.13597466520343,302.7997589502789,778.1615804726532,657.7779761044401,530.5249328013587,572.4084106546286,673.7851426589864,668.3419682287241,823.7485238673465,718.1229370907224,618.3332655948514,819.4024255566799,761.111739613222,749.2579479910601,797.9022872919752,863.2796475798276,987.8648039236299,825.8459842905088,776.0711068709344,702.2198403530028,792.5942948535976,1105.3013302258064,846.1503011370846,991.8147705342911,995.6346654644685,774.8271666242928,977.3587548263013,935.4121867582664,993.1381131833273,821.3383246402215,907.2729789784137,922.9984883685486,806.312323228968,782.9386170972633,974.2335471254173,779.9863819540232,935.0119522523441,940.5286113563806,836.8923065646001,727.7044834822258,812.4100961171875,685.4507356867023,672.2121656349481,727.518753510334,831.4523679852671,824.5663737395545,910.7337588885766,675.1560004443227,763.899554942449,642.3563082404686,779.6251750282155,621.714053084362,681.6522071235858,737.9220873331656,697.2663768936532,670.6463065329341,710.5909955305632,599.569025491289,678.828469034287,686.6180153530934,668.4570737546279,608.9147565022987,522.7923268957576
564.7689311730611,605.6053178365996,500.7143015362274,653.0841551976255,443.8705815253396,746.9510572247762,437.8749778336347,297.0096438966881,392.649329209918,486.31177493612836,416.7270416061932,416.4177059504733,245.14198886002157,610.4937403527415,382.8650899163787,624.8589611236788,634.6426935442862,553.5553690574956,512.8696298157403,710.8778527286515,612.8492295614678,542.0003356934985,739.3314673959894,547.2153642982082,627.2944122256187,569.7598915431596,501.45743827444187,478.1697640744071,701.7527477903848,613.1412945157384,674.1315023747596,635.2100762150518,691.156540445036,733.217899614452,757.6139612929526,796.9346304567521,950.8997541460033,884.4709258267444,859.6155060932853,852.2769606423318,891.4329389524316,766.1922091995951,767.9479552311282,723.0443942378431,797.3857754491902,856.0595855630716,859.0194763857041,985.0555659368756,916.2040621503685,1024.2550280557787,999.0699116089721,1084.897398365728,826.3160862932418,892.4001172976838,850.8494158757035,878.5633839350222,756.0140671660685,711.4340352193577,851.8218388122601,801.8841550428708,834.647102005102,839.1302494600192,731.7097027632635,974.5754478018238,717.4197598143245,819.3091028973175,690.0957557301422,818.6320813866732,738.2986941147715,782.9232854081326,663.8876478767481,935.2872841427998,656.4327439722515,927.3223770381926,626.1760066528951,741.2408602557629,597.8024805732555,836.5209873948701,527.0839484666058,756.4823051628216,636.3418608899991,639.1358316783068,411.8105738314579,557.2348545549959,502.52009853521446,372.9203720518591
629.0375005313992,738.9057923198375,634.9735469243519,563.1134336012017,651.5166227833299,595.159145061881,562.6996944033531,555.5715311582846,520.1326495429736,612.7417015765313,612.5776431729165,455.8475277711068,571.703406305093,604.5705324257195,576.8074447220125,554.4018304082014,570.3076112942484,559.045403561467,525.59187044415,384.7527401420094,654.286130110151,677.6719286072582,589.1062133986419,760.1485665358331,612.1714851013409,723.5633758120133,476.16820427234956,591.5898490882136,732.4066323788359,686.3656904637159,649.3473242555232,652.4571359861542,832.7239461081043,719.1983834833612,952.7606429931964,774.0482914710552,1000.9280437938078,964.9976609201698,792.7642442803135,825.1954812293541,908.7675214918187,777.1487807151555,855.8447456477693,701.1711120657794,971.6297854567486,824.7253021583155,950.9021894519743,852.4118833373122,887.9888362620778,979.8583324328988,879.6505271027714,730.8932947133105,903.3238236360048,1032.0403138015467,919.7889092353885,989.9458319554728,924.8905761452714,887.9628204541973,808.058631508215,749.5735281067389,653.4784075144047,994.8900087407229,736.8618976950046,535.6417931577132,856.9501454883634,838.9518754367823,607.3723609795752,717.8796552872897,685.1584003062788,871.3529022256811,819.0977297971348,701.4733461657722,789.0087400326261,534.5502107797626,970.9828076941649,658.5715122383951,577.7145744777879,690.267404280946,510.073520030498,515.0505899561338,432.70205799652723,522.0666338212438,739.7580505437031,589.7927442498537,437.4296165737361,446.6576881260023
573.6793737385987,375.7353906960103,570.7300494239389,548.9201569860503,573.7605781397757,375.34132581474154,380.5501751050504,587.0142995918678,480.74853102604726,648.7556166170291,617.0643075639036,315.1347487752797,379.7637366387727,626.1923879032588,449.776772423139,479.2867470329148,451.29093949386765,509.7837584815233,612.5671368798713,644.8122150582838,546.7935716660547,455.10790756039495,528.2516019453615,506.4283420949931,535.7221236018851,566.1432012691658,478.29031652714417,601.6447205245087,487.55386064778133,594.0314647975113,741.8274686714348,879.3601339828289,796.7328285471121,458.8585826034146,783.2041760922824,812.9649994496586,757.3529247761206,969.2781577257265,846.134861147527,901.2157648112682,776.8709543150338,879.9836379630271,745.4372779310793,692.7074566444438,786.6269536431498,660.540203483212,770.1353336889225,907.6496144051813,941.3830476216411,961.5948483179002,842.7413525455713,810.73387569306,987.2981764565641,823.0428554233516,807.5643480856043,830.0637233502288,737.886972825977,873.9591939421755,775.317033802623,874.4701873573597,835.8780467043333,824.3830823212081,764.8414459706836,776.205709811665,928.6101015436875,752.6186421480927,831.9695022515199,850.5082557019236,704.7438500845581,679.5589786743113,975.6053204829072,592.1703593277041,768.2187479610947,723.9615169820632,635.0914536831701,666.9874302322658,650.5087193683987,563.5121159400107,811.939555869061,766.1596785124497,708.1137716992445,664.9587843637042,702.2898737684098,588.2576509501005,618.8252559055619,625.7366976685787
649.4882190438344,567.839112839011,487.0597953625632,457.2076363932695,503.27354917133755,492.4944582317909,354.19140198907894,528.9714356943889,522.0022027840834,438.1910441971339,393.85922278767475,467.64184707872397,463.917215532325,406.51736785525173,512.512417313681,605.5326073686426,461.84644052208967,418.1032328829013,559.0465882003527,563.426440834684,635.1120120277784,429.9702966785784,696.6122999325964,690.42551344708,533.0396350730234,846.9102698986862,680.9208167927944,573.6745597627281,737.8478021935705,542.4768447842628,579.6764430449332,741.5868732653479,695.4059336984653,802.9105588955018,831.5142193926895,675.0502218610395,982.8693239773072,814.0484502189236,912.509501530733,876.4698286519955,940.9535606037608,701.1115796989732,784.5937371644997,673.2177814174273,1032.9733829846969,858.3810204610753,637.7475427122823,930.4000614360426,967.9290513759447,921.3465051975131,907.5685940901167,878.1735055132273,932.8319587770721,942.1127682448059,827.248262325807,795.0112428305665,845.9851063102211,895.1459520168953,929.9472041757381,931.8263275499844,739.5600673320233,970.8320229357048,707.4727256802174,934.9271223553677,641.7981544710025,812.9471384563276,733.3347429410983,811.3831630312022,975.4831315178716,945.797987609897,863.3575731187548,702.4427942415015,676.3747283013016,664.1355054598355,705.9966804539239,744.5221172256926,623.9554621573246,643.2347282854158,739.8449259778877,853.3829142012024,679.243069124755,572.236012273665,658.9301026269043,728.3831325759837,518.0317492839314,619.691287928841
609.7298857287582,625.611628301039,402.6428736773986,515.5586156784157,446.1738913124791,567.9045344088445,588.0495521893525,454.8507841794406,512.0210939062034,490.6077121406639,645.5351850091483,646.7307762780492,583.5842194988746,719.1557394268706,431.25433015514994,659.4297237670504,512.9229055438199,562.8465345853422,553.5647966762116,444.9087469620193,287.0632111994739,669.2067812105033,677.9596546738666,577.1063448046133,772.8507609230941,458.06543044497755,668.8893908788901,651.1951366909776,591.1107108261442,696.2538957000666,584.808614606811,790.9959146195424,968.7127240276664,716.2500251831268,788.6215349911043,744.0494174472218,932.4376223221265,701.819823608654,753.2076850063621,846.8090531704363,654.4539571229789,955.5103129362183,927.2001259029119,701.5600900663012,925.439904357323,891.1846085412144,815.6568661003481,922.3746748278686,909.9357957490254,917.0538068090761,880.5032571696927,895.9301286283152,745.8970289997205,827.883392282774,879.356840600955,919.8196604384857,916.989079647355,866.8098187971224,894.6238797604266,722.8211732263665,860.4354847577026,875.3038141305015,701.4198107294075,898.3335672280226,623.6767936361695,872.8417533524696,986.6793784811907,993.8524975906605,791.8180819275046,807.2765189571669,739.7490695463964,817.5073800360002,548.326763988155,874.9250454620757,689.6469537195763,920.3825509851624,771.2505164431055,616.4388116358224,711.1462047140442,675.2577670043389,683.2020680388775,568.0701989887217,685.6905366572014,608.4801445681363,502.09344228696324,759.9138077395353
490.8348307729143,569.9435385075049,577.1561684188459,613.7128687658656,700.502721816637,473.1615956726565,503.6248235647736,567.0939762917026,512.1926954496115,455.84663459068304,527.0739131623321,652.3153793777765,378.50418258332155,461.20623363045706,530.26211201453,473.97169894786634,541.853231734286,890.1433848702922,506.0925311082256,530.013771773375,567.3391229747346,450.27399505559094,633.6093907900969,615.0809721144954,763.7376678768019,558.0950784719313,468.5231670642834,527.2732761655932,464.9261690428585,580.3423854882806,581.9694190898421,851.4878223657805,645.2799286422879,758.9479869050506,712.004037294867,651.6995192734361,985.3537973997921,905.9807163997739,915.0855323809885,815.6131372627437,720.7335801689641,829.4727025420391,904.9956701057006,861.9511843867203,931.6912256555584,651.9656298301318,909.0077195687142,1040.6028539680801,871.2293635952614,937.3673560270795,775.6926820528935,963.2494554058114,765.8930794509042,1087.6149853520365,808.7138003347093,922.4305313534412,956.1347360717468,742.3007700010169,886.0802127799617,895.6612825553287,729.1041207880312,863.5821922794372,718.9962720121958,825.6576879010917,849.9282473204344,863.0389930962918,851.2262488107256,906.2736888408508,825.6364725713763,803.3025804292565,848.7354329477996,778.478214669826,583.8351135620666,713.5010390539651,674.5440448507906,923.6607801555398,813.560870431225,669.4751585128065,685.8636661820705,795.5305966712579,780.6377808059094,751.328030598501,526.8152829963961,711.106033247421,657.4153432284195,668.2513884762544
