109.87826055438497,110.33953808023449,110.80081560608402,111.26209313193354,111.72337065778098,112.1846481836305,112.64592570948003,113.10720323532955,113.56848076117907,114.0297582870286,114.49103581287812,115.85871542294835,117.24231946141467,118.62592349988722,120.00952753835978,121.49634856676677,123.0023136542822,124.50827874179762,126.01424382931306,127.5202089168285,128.04791982409236,128.48801575364226,128.92811168319218,129.36820761274208,130.46007825384683,131.91486434975104,131.8272701227881,131.73967589582554,131.6520816688626,131.7166289253197,132.34890904294687,132.98118916057408,133.61346927820125,134.24574939582845,134.84813718225493,135.39825250978902,135.94836783732558,136.49848316486217,137.04859849239872,137.59871381993528,138.14882914747184,138.6989444750084,139.2490598025425,139.79917513007908,140.34929045761564,140.8994057851522,141.44952111268876,141.99963644022532,142.5497517677619,142.48573755153345,140.70376998321987,138.92180241489825,137.13983484657663,135.35786727825501,133.83372251024028,132.43586309098964,131.03800367173898,129.6401442524883,128.24228483324396,127.40252263584561,127.14927963047076,126.89603662509592,126.64279361972108,126.38955061434622,126.13630760897138,125.88306460359767,125.62982159822282,125.37657859284798,125.12333558747312,125.18828513728818,125.75806494970507,126.32784476212197,126.89762457453885,127.46740438695319,128.03718419937007,128.60696401178697,129.17674382420387,129.74652363662076,130.31630344903766,130.88608326145456,131.4558630738689,132.0256428862858,132.5954226987027,133.1652025111196,133.3981397492944,133.36998601617805,133.34183228306168,133.3136785499453,134.1547929223677,130.16295469531204,131.4711880333856,132.77942137145916,134.08765470953273,135.3958880476063,134.53367838012844,134.15072922478353,133.76778006944036,133.3848309140955,133.00188175875059,132.6189326034057
109.85373765727681,110.31501518312633,110.77629270897586,111.23757023482538,111.69884776067283,112.16012528652236,112.62140281237188,113.08268033822141,113.54395786407093,114.00523538992046,114.46651291576998,115.7851588814468,117.16876291991312,118.55236695838568,119.93597099685823,121.41628694481459,122.92225203233002,124.42821711984544,125.93418220736088,127.44014729487631,128.02452300418835,128.46461893373828,128.90471486328818,129.34481079283808,130.33522370838497,131.91952112163935,131.8319268946764,131.74433266771385,131.6567384407509,131.68301501742434,132.31529513505154,132.94757525267872,133.57985537030592,134.2121354879331,134.8188914010954,135.3690067286295,135.9191220561661,136.46923738370265,137.0193527112392,137.56946803877577,138.11958336631233,138.66969869384891,139.219814021383,139.76992934891956,140.32004467645612,140.87016000399268,141.42027533152927,141.97039065906583,142.5205059866024,142.5804722933736,140.79850472505998,139.01653715673837,137.23456958841675,135.45260202009516,133.90803691055018,132.51017749129952,131.11231807204888,129.7144586527982,128.31659923355386,127.41598579374113,127.16274278836629,126.90949978299143,126.65625677761659,126.40301377224174,126.1497707668669,125.89652776149319,125.64328475611833,125.39004175074349,125.13679874536865,125.15799393311892,125.7277737455358,126.2975535579527,126.8673333703696,127.43711318278393,128.00689299520081,128.5766728076177,129.1464526200346,129.7162324324515,130.2860122448684,130.8557920572853,131.42557186969964,131.99535168211654,132.56513149453343,133.13491130695033,133.39963648620815,133.37148275309178,133.3433290199754,133.31517528685907,133.9186600456427,130.33199503434872,131.40163842442962,132.70987176250316,134.01810510057672,135.32633843865028,134.5540371060752,134.1710879507303,133.78813879538714,133.40518964004227,133.02224048469736,132.63929132935246
107.52358293415136,107.98486046000089,108.44613798585041,108.90741551169994,109.36869303754739,109.8299705633969,110.29124808924642,110.75252561509595,111.21380314094547,111.675080666795,112.13635819264452,112.59763571849405,113.0589132443415,113.52019077019102,113.98146829604055,114.44274582189007,115.7138693751687,117.09747341364125,118.48107745211381,119.86468149058635,121.33869284666527,122.84465793418069,124.35062302169612,125.85658810921156,127.36255319672699,128.00184728146894,128.44194321101884,128.88203914056677,129.32213507011667,130.21421721839977,131.92403437038635,131.8364401434234,131.74884591646045,131.6612516894975,131.6504371005075,132.28271721813184,132.91499733575904,133.54727745338622,134.17955757101342,134.79054698390263,135.3406623114392,135.89077763897575,136.44089296650986,136.99100829404642,137.54112362158298,138.09123894911954,138.6413542766561,139.1914696041927,139.74158493172925,140.2917002592658,140.8418155867999,141.39193091433646,141.94204624187302,142.4921615694096,142.67228728134478,140.89031971302316,139.10835214470154,137.32638457637992,135.54441700806632,133.98006091819516,132.5822014989445,131.18434207969386,129.7864826604432,128.38862324119256,127.42903401297002,127.17579100759632,126.92254800222148,126.66930499684662,126.41606199147178,126.16281898609694,125.90957598072208,125.65633297534724,125.40308996997238,125.14984696459868,125.12863631317494,125.69841612559182,126.26819593800872,126.83797575042561,127.40775556284251,127.97753537525941,128.54731518767375,129.11709500009064,129.68687481250754,130.25665462492444,130.82643443734133,131.39621424975823,131.96599406217513,132.53577387459202,133.10555368700633,133.40108709323005,133.3729333601137,133.34477962699734,133.31662589388097,133.6898048567955,130.63349462609335,131.33423235580997,132.64246569387765,133.95069903195122,135.25893237002478,134.57376836982917
107.50686900427833,107.96814653012785,108.42942405597738,108.8907015818269,109.35197910767435,109.81325663352388,110.2745341593734,110.73581168522291,111.19708921107244,111.65836673692196,112.11964426277149,112.58092178862101,113.04219931446846,113.50347684031799,113.96475436616751,114.42603189201704,115.66373586643448,117.04733990490703,118.43094394337959,119.81454798185214,121.28412570767965,122.79009079519508,124.29605588271052,125.80202097022594,127.30798605774137,127.98590084555629,128.4259967751062,128.8660927046541,129.30618863420403,130.12912082428386,131.9272082596064,131.83961403264345,131.7520198056805,131.66442557871756,131.6275270627235,132.25980718034782,132.892087297975,133.5243674156022,134.15664753322937,134.770614105123,135.32072943265956,135.87084476019612,136.4209600877302,136.9710754152668,137.52119074280336,138.07130607033992,138.62142139787647,139.17153672541303,139.72165205294962,140.27176738048618,140.82188270802027,141.37199803555683,141.9221133630934,142.47222869062998,142.73685509422074,140.95488752589912,139.1729199575775,137.39095238925592,135.6089848209423,134.03071095639655,132.63285153714588,131.23499211789522,129.83713269864458,128.43927327939392,127.43821002002755,127.18496701465384,126.931724009279,126.67848100390415,126.4252379985293,126.17199499315446,125.9187519877796,125.66550898240476,125.41226597702992,125.1590229716562,125.10799091145009,125.67777072386698,126.24755053628388,126.81733034870078,127.38711016111768,127.95688997353457,128.5266697859489,129.09644959836578,129.66622941078268,130.23600922319957,130.80578903561647,131.37556884803337,131.94534866045026,132.51512847286716,133.0849082852815,133.4021072155959,133.37395348247952,133.34579974936315,133.3176460162468,133.5288651307552,130.84552067602067,131.28682982903425,132.59506316710193,133.9032965051755,135.21152984324902,134.5876441495251
106.72604140624969,105.98334660105498,105.24065179586026,104.49795699066556,103.75526218547418,104.0947287041128,104.8148440138371,105.53495932356141,106.25507463328572,106.97518994301002,107.57082951537461,108.03210704122414,108.49338456707159,108.95466209292111,109.41593961877064,109.87721714462016,110.33849467046969,110.79977219631921,111.26104972216874,111.72232724801826,112.18360477386571,112.64488229971522,113.10615982556475,113.56743735141427,114.0287148772638,114.48999240311332,115.85558571060933,117.23918974907566,118.6227937875482,120.00639782602076,121.49294207373447,122.9989071612499,124.50487224876532,126.01083733628076,127.5168024237962,128.04692432709845,128.48702025664835,128.92711618619828,129.36721211574817,130.454765894082,131.9150624878927,131.82746826092975,131.7398740339672,131.65227980700425,131.7151987076918,132.34747882531897,132.97975894294618,133.61203906057335,134.24431917820056,134.84689282138245,135.39700814891654,135.9471234764531,136.4972388039897,137.04735413152625,137.5974694590628,138.14758478659937,138.69770011413593,139.24781544167251,139.7979307692066,140.34804609674316,140.89816142427972,141.44827675181628,141.99839207935287,142.54850740688943,142.48976836217813,140.70780079386455,138.92583322554293,137.1438656572213,135.3618980888997,133.83688446825064,132.439025049,131.04116562974934,129.6433062104987,128.24544679125435,127.4030954715245,127.14985246614965,126.89660946077481,126.64336645539996,126.39012345002511,126.13688044465026,125.88363743927655,125.63039443390171,125.37715142852686,125.12390842315202,125.18699629535084,125.75677610776773,126.32655592018463,126.89633573260153,127.46611554501587,128.03589535743276,128.60567516984966,129.17545498226656,129.74523479468345,130.31501460710035,130.88479441951725,131.45457423193415,132.02435404434846,132.59413385676535,133.16391366918225,133.3982034330388
106.751187566964,106.00849276176929,105.26579795657457,104.52310315137986,103.7804083461885,104.07034703995612,104.79046234968042,105.51057765940473,106.23069296912905,106.95080827885336,107.55521158090438,108.01648910675391,108.47776663260136,108.93904415845088,109.40032168430041,109.86159921014993,110.32287673599946,110.78415426184898,111.24543178769851,111.70670931354803,112.16798683939547,112.62926436524499,113.09054189109452,113.55181941694404,114.01309694279357,114.47437446864309,115.80873964507468,117.19234368354101,118.57594772201355,119.95955176048611,121.44195310780131,122.94791819531675,124.45388328283218,125.95984837034761,127.46581345786305,128.03202355911574,128.47211948866564,128.91221541821557,129.35231134776546,130.3752495913901,131.9180282532292,131.83043402626626,131.7428397993037,131.65524557234076,131.69379096746914,132.32607108509634,132.95835120272352,133.59063132035072,134.2229114379779,134.8282670166227,135.3783823441568,135.92849767169335,136.47861299922994,137.0287283267665,137.57884365430306,138.12895898183962,138.67907430937618,139.22918963691276,139.77930496444685,140.3294202919834,140.87953561951997,141.42965094705653,141.97976627459312,142.52988160212968,142.55010222010642,140.76813465179285,138.98616708347123,137.2041995151496,135.422231946828,133.88421319246768,132.48635377321705,131.08849435396638,129.69063493471575,128.2927755154714,127.41166977320049,127.15842676782565,126.90518376245079,126.65194075707595,126.3986977517011,126.14545474632625,125.89221174095255,125.6389687355777,125.38572573020285,125.13248272482801,125.16770469046202,125.7374845028789,126.3072643152958,126.8770441277127,127.44682394012703,128.01660375254392,128.5863835649608,129.1561633773777,129.7259431897946,130.2957230022115,130.8655028146284,131.4352826270453,132.00506243945964,132.57484225187653,133.14462206429343,133.39915666213463
101.36694191151646,101.33965110408379,101.31236029665112,101.28506948921844,101.2577786817859,101.23048787435323,101.20319706692055,101.17590625948789,101.14861545205521,101.12132464462253,101.80853108667917,102.93054003931572,104.05254899194722,105.17455794458377,106.29656689722032,106.48361245332768,105.74091764813296,104.99822284293825,104.25552803774355,103.60967199356128,104.32978730328234,105.04990261300665,105.77001792273097,106.49013323245528,107.21024854217958,107.72139880280734,108.18267632865687,108.64395385450432,109.10523138035384,109.56650890620337,110.02778643205289,110.48906395790242,110.95034148375194,111.41161900960147,111.87289653545099,112.33417406129843,112.79545158714795,113.25672911299748,113.718006638847,114.17928416469653,114.92361493516685,116.30721897363941,117.69082301210572,119.07442705057828,120.47855109815558,121.98451618567101,123.49048127318645,124.99644636070188,126.5024114482173,127.75048363068234,128.19057956023025,128.63067548978017,129.07077141933007,129.51086734887997,131.2213661803378,131.8864701555159,131.79887592855295,131.71128170159,131.62368747462745,131.92158631912739,132.5538664367546,133.18614655438176,133.81842667200897,134.45070678963614,135.02646036636628,135.57657569390037,136.12669102143693,136.67680634897349,137.22692167651005,137.7770370040466,138.3271523315832,138.87726765911975,139.4273829866563,139.9774983141904,140.52761364172696,141.07772896926352,141.6278442968001,142.17795962433667,142.72807495187323,141.90810207246182,140.1261345041482,138.3441669358266,136.56219936750497,134.78023179918338,133.38059799233775,131.98273857308712,130.58487915383645,129.1870197345858,127.78916031534145,127.32043239619607,127.06718939082121,126.81394638544637,126.56070338007152,126.30746037469667,126.05421736932183,125.80097436394698,125.54773135857327,125.29448835319843,125.04124534782358,125.37298268216031
101.36793076663294,101.34063995920026,101.3133491517676,101.28605834433492,101.25876753690237,101.2314767294697,101.20418592203703,101.17689511460436,101.14960430717169,101.12231349973901,101.76787621429096,102.88988516692753,104.01189411955903,105.13390307219558,106.25591202483213,106.51052325689801,105.76782845170331,105.02513364650859,104.28243884131388,103.58357933542979,104.30369464515086,105.02380995487516,105.74392526459947,106.46404057432377,107.18415588404808,107.7046848729364,108.16596239878592,108.62723992463336,109.08851745048288,109.54979497633241,110.01107250218193,110.47235002803146,110.93362755388098,111.3949050797305,111.85618260558003,112.31746013142748,112.778737657277,113.24001518312653,113.70129270897604,114.16257023482557,114.87348142643887,116.25708546491141,117.64068950337774,119.0242935418503,120.42398395917675,121.92994904669219,123.43591413420762,124.94187922172304,126.44784430923848,127.73453719477166,128.1746331243196,128.6147290538695,129.0548249834194,129.49492091296932,131.13626978623248,131.88964404473555,131.8020498177726,131.71445559080965,131.6268613638471,131.8986762813462,132.53095639897342,133.1632365166006,133.7955166342278,134.42779675185497,135.0065274875891,135.5566428151232,136.10675814265977,136.65687347019633,137.2069887977329,137.75710412526945,138.30721945280604,138.8573347803426,139.40745010787916,139.95756543541324,140.5076807629498,141.05779609048636,141.60791141802295,142.1580267455595,142.70814207309607,141.97266988532976,140.19070231701616,138.40873474869457,136.62676718037295,134.84479961205133,133.43124803053283,132.0333886112822,130.63552919203153,129.2376697727809,127.83981035353652,127.32960840325245,127.0763653978776,126.82312239250275,126.5698793871279,126.31663638175306,126.06339337637822,125.81015037100336,125.55690736562966,125.30366436025481,125.05042135487996,125.35233728043804
102.31175550986893,102.0961953025323,101.88063509519564,101.66507488785899,101.44951468052331,101.37111739140828,101.34382658397561,101.31653577654293,101.28924496911027,101.2619541616776,101.23466335424493,101.20737254681225,101.1800817393797,101.15279093194704,101.12550012451436,101.63686427792909,102.75887323056564,103.88088218320219,105.00289113583874,106.1249000884753,106.59724438717583,105.85454958198112,105.1118547767864,104.3691599715917,103.62646516639698,104.21961002095469,104.939725330679,105.65984064040006,106.37995595012437,107.10007125984868,107.65082357199066,108.11210109784018,108.5733786236897,109.03465614953923,109.49593367538876,109.9572112012362,110.41848872708573,110.87976625293524,111.34104377878477,111.80232130463429,112.26359883048382,112.72487635633334,113.18615388218079,113.64743140803031,114.10870893387984,114.71192420908115,116.0955282475537,117.47913228602624,118.8627363244988,120.24813919275348,121.75410428026214,123.26006936777758,124.766034455293,126.27199954280843,127.68314917350871,128.12324510305862,128.56334103260852,129.00343696215842,129.44353289170635,130.8620432860801,131.8998720284442,131.81227780148126,131.7246835745183,131.63708934755536,131.82484777727268,132.45712789489704,133.08940801252422,133.72168813015142,134.3539682477786,134.94229299631027,135.49240832384683,136.0425236513834,136.59263897891995,137.14275430645404,137.69286963399063,138.24298496152718,138.79310028906374,139.3432156166003,139.8933309441369,140.44344627167345,140.99356159920754,141.5436769267441,142.09379225428066,142.64390758181722,142.18074221943309,140.39877465111147,138.61680708278985,136.83483951446823,135.05287194615462,133.59446978455483,132.1966103653042,130.79875094605353,129.4008915268029,128.00303210755223,127.35917844939604,127.10593544402118,126.85269243864748,126.59944943327264,126.34620642789778,126.09296342252294
102.32530670230338,102.10974649496673,101.89418628763009,101.67862608029344,101.46306587295776,101.37283302801757,101.34554222058489,101.31825141315223,101.29096060571955,101.26366979828688,101.2363789908542,101.20908818342154,101.18179737598899,101.15450656855631,101.12721576112365,101.5663291851204,102.68833813775694,103.81034709039349,104.93235604303005,106.0543649956666,106.6439338961052,105.90123909091048,105.15854428571576,104.41584948052105,103.67315467532634,104.1743399720081,104.8944552817324,105.61457059145347,106.33468590117778,107.05480121090208,107.62182536032763,108.08310288617716,108.54438041202668,109.00565793787621,109.46693546372573,109.92821298957318,110.38949051542271,110.85076804127223,111.31204556712174,111.77332309297127,112.23460061882079,112.69587814467032,113.15715567051777,113.61843319636729,114.07971072221682,114.6249439412011,116.00854797967365,117.39215201814619,118.77575605661875,120.1593600950913,121.65943178503387,123.16539687254931,124.67136196006474,126.17732704758018,127.65548254289709,128.095578472447,128.53567440199689,128.9757703315468,129.41586626109472,130.71440336733698,131.90537863952233,131.81778441255938,131.73019018559643,131.64259595863348,131.78509948767737,132.41737960530173,133.0496597229289,133.6819398405561,134.3142199581833,134.90770999624408,135.45782532378067,136.00794065131723,136.5580559788538,137.10817130638787,137.65828663392443,138.20840196146102,138.75851728899758,139.30863261653414,139.8587479440707,140.40886327160726,140.95897859914135,141.50909392667793,142.0592092542145,142.60932458175105,142.29276561061752,140.5107980422959,138.72883047397428,136.94686290565267,135.16489533733906,133.68234621694754,132.28448679769687,130.8866273784462,129.48876795919557,128.0909085399449,127.3750985709292,127.12185556555434,126.86861256018064,126.6153695548058,126.36212654943094,126.1088835440561
